EfisProjectId,Id,ProjectEa,ProjectName,District,CountyCode,RouteCode,PostMileBegin,PostMileEnd,ScheduleStartDate,ScheduleFinishDate,M040_BeginProj,M800_ENDPROJ
0614000047,04/30/1964,06-0Q900,0614000047 - KINGS CANYON BRIDGE RAIL,06,FRE,180,92.18,130.13,41456,46727,,44631
0614000051,03/11/1984,06-0R170,0614000051 - TULARE WORKER SAFETY IMPROVEMENTS,06,TUL,099,28.9,31,41640,45934,42646,44805
0614000052,03/12/1984,06-0R180,0614000052 - MAD 41 MICRO SIMULATION,06,MAD,041,0,10,41532,43647,,
0614000057,03/28/1984,06-0R190,0614000057 - CML-6206(032) KER 223 INTERSECTION IMPROVEMENT,06,KER,VAR,0,0.3,41632,46937,41653,46937
0614000058,07/04/1973,06-0R210,0614000058 - RANCHOS REHAB,06,MAD,041,6.2,9.2,41530,46935,,46722
0614000060,03/29/1984,06-0R230,0614000060 - FRE HI FRICTION,06,FRE,041,0,0,41554,44228,41862,43462
0614000064,08/17/1958,06-48461,0614000064 - BELTWAY OPERATIONAL IMPROVEMENTS,06,KER,058,52.3,55.4,41456,46927,,46249
0614000065,03/30/1984,06-47870,0614000065 - ROBERTSON BOULEVARD CAPM,06,MAD,233,1.8,3.9,37257,47209,,46569
0614000066,09/22/1934,06-42120,0614000066 - KERN RIVER CAPM,06,KER,043,0,9.2,36161,43647,,
0614000067,03/31/1984,06-46450,0614000067 - TAFT SOUTH REHAB,06,KER,033,14.4,17.9,36892,47392,,
0614000073,08/06/1976,06-48751,0614000073 - 12th AVENUE INTERCHANGE LANDSCAPE,06,KIN,198,16.5,17.2,40091,45839,40122,44729
0614000094,07/21/2003,06-0S140,0614000094 - 99 FLASHING BEACONS,06,TUL,099,36.27,36.27,41565,45741,,45078
0614000105,06/06/1967,06-0S310,0614000105 - PORTERVILLE MEDIAN BARRIER,06,TUL,190,15.1,16.97,41290,44835,42065,43977
0614000113,04/01/1984,06-0S330,0614000113 - CALIFORNIA AQUEDUCT LOST HILLS ADA,06,KER,046,29.9,30.5,41640,43273,,42842
0614000114,04/02/1984,06-0S340,0614000114 - VISALIA 2R REHAB,06,TUL,198,11.7,19.7,41593,45474,42095,44565
0614000115,04/03/1984,06-0S350,0614000115 - I-5 Cable Barrier,06,59V06,005,21.5,26.72,41443,44501,,43417
0614000124,04/04/1984,06-0S360,0614000124 - Mineral King Sewer Line Oversight,06,TUL,198,8.56,10.19,41596,47749,,43872
0614000130,04/05/1984,06-0S370,0614000130 - EXCELSIOR EXPRESSWAY II,06,FRE,041,0,7.1,37165,56430,,47453
0614000149,04/06/1984,06-0S430,0614000149 - 06 DISTRICT OFFICE PARKING LOT REHAB,06,FRE,099,23.3,23.3,41286,44621,41535,43298
0614000154,07/13/1970,06-48462,0614000154 - CENTENNIAL ROSEDALE SB,06,KER,099,25.8,26.2,41680,44939,,43734
0614000155,04/07/1984,06-0S450,0614000155 - BAKERSFIELD HIGHWAY LIGHTING,06,KER,099,23.6,24.1,41640,44826,42045,43818
0614000162,04/08/1984,06-0S510,0614000162 - HSIPL-6206(029),06,KER,223,21,21.3,41640,46249,41974,46249
0614000163,04/09/1984,06-0S260,0614000163 - KETTLEMAN/LEMOORE  OVERLAY,06,KIN,041,17.1,39.9,38960,42939,,
0614000164,04/10/1984,06-0S270,0614000164 - JOHANNESBURG OVERLAY,06,KER,395,0,23.4,41640,44077,41852,43598
0614000172,07/03/1967,06-46221,0614000172 - Hanford Armona BRIDGE DECK REPLACEMENT,06,KIN,198,15.7,15.7,41640,44075,41841,42877
0614000174,04/11/1984,06-0S070,0614000174 - DROUGHT RELIEF IRRIGATION UPGRADES,06,59V06,178,2,6,41575,43264,,
0614000183,04/12/1984,06-0S620,0614000183 - INSTALL VEHICLE DETECTION SYSTEM (VDS),06,59V06,099,0,0,41640,44929,,43861
0614000186,04/13/1984,06-0S280,0614000186 - BORON OVERLAY,06,KER,058,136,143.8,41640,44105,41834,43088
0614000207,04/14/1984,06-0S650,0614000207 - Buena Vista Median Barrier,06,KER,005,36.1,41.2,41640,44949,41862,42965
0614000208,04/15/1984,06-0S660,0614000208 - TULARE-198 COORIDOR STUDY,06,TUL,198,5,14.7,41640,42657,,
0614000220,06/18/1967,06-0S550,0614000220 - LERDO CANAL MEDIAN GAP CLOSURE,06,KER,099,32.4,32.4,41640,45488,42270,44888
0614000237,04/16/1984,06-0S740,0614000237 - FRE-TUL SIGN PANEL UPGRADE,06,59V06,VAR,0,0,41640,44044,41822,43039
0614000238,04/17/1984,06-0S750,0614000238 - KERN SIGN PANEL UPGRADE,06,KER,VAR,0,0,41640,44044,41942,43035
0614000253,06/30/1967,06-0S610,0614000253 - KERN COUNTY WIRE THEFT RESTORATION II,06,59V06,VAR,0,0,41640,45642,41995,44902
0614000254,04/18/1984,06-0S820,0614000254 - MCKINLEY CONCRETE GUARDRAIL,06,FRE,041,25.433,25.433,41766,43327,41816,42843
0614000264,03/26/1967,06-0S590,0614000264 - FARMERSVILLE BRIDGE HIT,06,TUL,198,14.65,14.65,41788,43723,,42689
0614000265,06/10/1967,06-0H641,0614000265 - SUNNY LANE POC,06,KER,178,4.4,4.4,41047,43206,,42978
0614000266,06/08/1970,06-0H642,0614000266 - KERN AVE POC,06,KER,099,49.6,49.6,41788,44713,,43791
0614000269,05/18/1984,06-0S930,0614000269 - SIGNAL COUNTDOWN/ACCESSIBLE PEDESTRIAN SIGNALS,06,59V06,VAR,0,0,41787,47940,,42843
0615000003,07/15/1973,06-0T000,0615000003 - KER 58 ADA,06,KER,058,53.2,55.6,41674,46798,43313,46070
0615000004,05/19/1984,06-0T010,"0615000004 - ROUTE 5, KERN CO VDS",06,KER,005,1.2,82.6,41821,45674,42086,44617
0615000005,05/20/1984,06-0T020,"0615000005 - ROUTE 5, KINGS & FRESNO COUNTY VDS",06,59V06,005,0,0,41821,47411,42086,46741
0615000006,05/21/1984,06-0T030,"0615000006 - ROUTE 5, KER/KIN/FRE CO VDS",06,59V06,005,0,0,41837,45988,,45189
0615000007,05/22/1984,06-0T040,0615000007 - MENDOTA INTERSECTION IMPROVEMENT,06,FRE,VAR,0,0,41852,45839,,
0615000008,05/23/1984,06-0T050,0615000008 - SR 43 AND LACEY BLVD INTERSECTION MITIGATION,06,KIN,043,18.2,18.7,41821,46052,,44900
0615000015,05/24/1984,06-0T080,"0615000015 - VDS RTE 99, FRESNO, TULARE, MADERA",06,59V06,099,0,0,41821,44319,41887,43390
0615000020,12/11/2003,06-0S790,0615000020 - MOUNT VERNAN AVE RAMP,06,KER,178,4.54,4.62,41853,45811,,45280
0615000035,05/23/1976,06-0T200,0615000035 - KERN CO PAVEMENT REHAB (2R),06,KER,099,0,11.2,41876,48029,42564,44757
0615000037,07/15/1970,06-0T210,0615000037 - CHOWCHILLA 2R REHAB,06,MAD,099,22.7,29.4,41876,45474,42510,44756
0615000038,07/25/1973,06-0S460,0615000038 - KINGSBURG 99 REHAB,06,FRE,099,0.95,5,41876,46171,,45649
0615000039,05/25/1984,06-0T220,0615000039 - FRE CO PAVEMENT REHAD (2R),06,FRE,099,15.9,21.4,41876,45117,,
0615000040,06/05/1976,06-0T230,0615000040 - COALINGA SRRA UPGRADE,06,59V06,005,0,0,41913,45839,42583,45112
0615000041,05/26/1984,06-0T240,0615000041 - KANSAS AVE. INTERSECTION IMPROVEMENT,06,KIN,041,34.4,35,41876,45589,,44742
0615000043,05/27/1984,06-0T250,0615000043 - CITY OF FIREBAUGH ADA CURB RAMPS AND SIDEWALK,06,FRE,033,69.3,70.9,41883,47938,42584,44790
0615000046,06/29/1973,06-0S830,0615000046 - TUMEY GULCH ABUTMENT REHAB,06,FRE,005,44.4,45.4,41810,47633,,47513
0615000047,07/02/1967,06-0S050,0615000047 - CALIF AQUEDUCT BRIDGE REHAB,06,KER,166,17.3,17.7,41887,47765,42530,47126
0615000048,07/06/1973,06-0S470,0615000048 - COTTONWOOD EAST REHAB,06,KER,058,55.43,59.67,41887,45884,,45448
0615000049,05/28/1984,06-0S480,0615000049 - TERRA BELLA REHAB,06,TUL,065,9.4,14,41887,44743,42219,43584
0615000050,05/29/1984,06-0S490,0615000050 - LOST HILLS AC PAVEMENT AND DIGOUTS,06,KIN,005,0,9,41887,45627,,43846
0615000051,05/30/1984,06-0T270,0615000051 - KERN 99 CITY OF MCFARLAND,06,KER,099,47.37,49.3,41892,45839,44228,
0615000052,05/31/1984,06-0T280,0615000052 - BAKERSFIELD 99 IRRIGATION UPGRADE,06,KER,099,21.6,24.7,42005,45627,,44756
0615000053,07/24/1973,06-0T290,0615000053 - LEMOORE/HANFORD WORKER SAFETY,06,KIN,198,8.3,19.4,41893,45838,,44888
0615000055,06/01/1984,06-0T300,0615000055 - CONSTRUCT EQUIPMENT BUILDING,06,KER,014,16.68,16.68,41792,45112,,
0615000060,07/01/1973,06-0T310,0615000060 - TRUXTUN AVENUE WIDENING,06,KER,099,25,25,41911,43282,,
0615000062,05/20/1976,06-0T320,0615000062 - ROTE 41 SB AUX LANE,06,FRE,041,23.1,23.5,41912,44642,,43815
0615000063,06/02/1984,06-0T330,0615000063 - VDS ON RTE 99 IN KERN CO & TUL CO,06,59V06,099,0,0,41821,43709,41925,43298
0615000065,04/21/1984,06-0T350,0615000065 - STP-6206(027),06,TUL,137,16.57,16.69,41821,45898,,45678
0615000066,04/22/1984,06-0T360,0615000066 - KINGSBURG TO FOWLER ROADSIDE SAFETY IMPROVEMENTS,06,59V06,099,0,0,41919,45292,,43992
0615000067,04/23/1984,06-0T370,0615000067 - STPL-6206(024),06,KER,033,11.44,11.44,41821,43424,,
0615000068,02/08/2004,06-0T380,0615000068 - KERN CO RUMBLE STRIP 1,06,KER,005,0,0,41918,45131,,
0615000072,04/24/1984,06-0T500,0615000072 - RANCHOS TO OAKHURST RUMBLE STRIP,06,MAD,041,5.25,34.7,41920,44743,,43593
0615000087,04/25/1984,06-0T410,0615000087 - KER-KIN-TUL DROUGHT RELIEF,06,59V06,VAR,0,0,41821,44470,,43033
0615000088,04/26/1984,06-0T420,0615000088 - FRESNO CO. DROUGHT RELIEF,06,FRE,VAR,0,0,41821,44549,,43054
0615000096,04/27/1984,06-0T510,0615000096 - KINGS 198 REDINGTON SIGNAL,06,KIN,198,18.42,18.42,41879,45594,,44075
0615000116,04/28/1984,06-3HT01,0615000116 - HST CONSTRUCTION PACKAGE 2-3,06,59V06,VAR,0,0,42186,46234,,46031
0615000119,11/06/2003,06-0T950,0615000119 - KINGS CO RUMBLE STRIP,06,KIN,VAR,0,0,42005,44927,,43643
0615000120,04/30/1984,06-3HT03,0615000120 - HST-7TH STANDARD RD TO THE BAKERSFIELD STATION,06,KER,VAR,0,0,42552,45841,,45473
0615000121,11/10/2035,06-3HT04,0615000121 - HST-7TH STANDARD RD TO THE BAKERSFIELD STATION,06,KER,VAR,0,0,41990,44834,,
0615000122,05/01/1984,06-1HT01,0615000122 - HST-SAN JOSE TO MERCED,06,59V06,VAR,0,0,42917,46574,,46574
0615000126,05/02/1984,06-0T960,0615000126 - LONG TERM MITIGATION MONITORING,06,59V06,VAR,0,0,41995,47501,,
0615000173,05/03/1984,06-0T870,0615000173 - TUL 99 3R REHAB,06,TUL,099,51.3,52.33,42005,45257,,43431
0615000175,05/04/1984,06-0U010,0615000175 - D-6 GEOTECHNICAL BOREHOLE MITIGATION,06,59V06,VAR,0,0,42045,48194,,
0615000176,05/05/1984,06-0U020,0615000176 - CALIFORNIA TIGER SALAMANDER MITIGATION BANK,06,59V06,VAR,0,0,42005,48190,42293,47543
0615000184,12/23/2003,06-0U030,0615000184 - WIDEN INTERSECTION,06,FRE,198,22.66,22.92,42240,46722,,45614
0615000191,01/23/2004,06-0U040,0615000191 - TULARE CO RUMBLE STRIP,06,TUL,VAR,0,0,42314,46116,,45397
0615000193,02/18/2004,06-0U050,0615000193 - RECONSTRUCT GUARDRAIL,06,FRE,063,6.14,6.89,42069,43193,,
0615000207,05/06/1984,06-0U120,0615000207 - KINGS RIVER OVERFLOW BRIDGE II,06,FRE,180,77.19,77.19,35173,47387,,
0615000208,05/07/1984,06-0U130,0615000208 - WASCO ASESSMENT DISTRICT IMPROVEMENTS,06,KER,046,48.75,49.25,42079,48228,,47588
0615000209,05/08/1984,06-0U080,0615000209 - ROADWAY PRESERVATION,06,FRE,005,21,31,42005,45565,,44207
0615000210,05/09/1984,06-0U090,0615000210 - ROADWAY PRESERVATION,06,FRE,168,45.8,65.9,42005,45293,42522,
0615000211,05/10/1984,06-0U100,0615000211 - ENOS LANE CAPM & ADA CURB RAMPS,06,KER,VAR,0,9.3,42005,46419,,45435
0615000212,05/11/1984,06-0U110,0615000212 - ROADWAY PRESERVATION,06,KER,058,39.9,46,42005,46419,43282,44596
0615000254,05/12/1984,06-0U250,0615000254 - SOUTHBOUND ON RTE 65 OFFRAMP REHAB,06,TUL,065,18.2,18.2,42005,48237,,46006
0615000257,05/11/1976,06-2HT11,0615000257 - SR 99 REALIGNMENT FOR HST,06,FRE,099,23.5,26.7,42208,44846,,
0615000261,05/13/1984,06-48463,0615000261 - KERN RIVER BRIDGE IMPROVEMENTS,06,KER,058,49,50.4,42069,46577,,45884
0615000267,05/14/1984,06-0U260,0615000267 - AVE 12 INTERCHANGE IMPROVEMENTS,06,MAD,041,3.23,3.23,42005,45809,,45210
0615000275,05/15/1984,06-0U370,0615000275 - CUMMINGS VALLEY ROAD INTERSECTION IMPROVEMENT,06,KER,202,4.89,4.89,42126,42401,,
0615000284,03/03/2004,06-0U540,0615000284 - SB RTE 269/5 SB ON/OFF RAMPS,06,FRE,269,2.3,0.3,42547,46293,,45618
0615000285,04/03/2004,06-0U550,0615000285 - EMPIRE NO 2 CANAL APPROACH STABS,06,KIN,041,33.8,33.8,42154,46188,,46188
0615000292,05/16/1984,06-0U510,0615000292 - MARICOPA HIGHWAY REHAB,06,KER,166,4.5,5,42005,45379,42200,44596
0615000293,05/17/1984,06-0U280,0615000293 - YOKOHL CREEK AND KAWEAH RIVER BRIDGE RAIL REPLACEMENT,06,TUL,245,1.4,4.2,42251,49481,,47483
0615000294,06/03/1984,06-0U240,0615000294 - KERN AND KINGS COUNTIES PUMPING PLANT UPGRADES,06,59V06,VAR,0,0,42164,46508,42919,45960
0615000295,06/04/1984,06-0U270,"0615000295 - TUL-99 AVENUE 48, DAVIS AVE AND AVE 100 BRIDGE RAIL UPGRADES",06,TUL,099,0,0,42173,46583,43282,45370
0615000296,06/05/1984,06-0U000,0615000296 - FRESNO 33 BRIDGE PILE RESTORATION,06,FRE,033,0,0,42037,47249,42963,46619
0615000297,06/06/1984,06-0U230,"0615000297 - MAD,FRE,TUL PUMPING PLANT UPGRADES",06,59V06,VAR,0,0,42164,46113,42919,45567
0615000298,06/07/1984,06-0U450,0615000298 - FRE 168 CAPM,06,FRE,168,18.9,24.7,42164,45870,,45239
0615000299,06/08/1984,06-0U480,0615000299 - KER 46 REHABITATION,06,KER,046,49,50.9,42074,45901,43040,45454
0615000300,11/18/2003,06-0U500,0615000300 - KER 5 PRESERVATION,06,KER,005,10.2,15.9,42164,47207,,46475
0615000301,12/30/2003,06-0U470,0615000301 - KER 5 REHABILITAYION,06,KER,005,81.7,87,42156,46447,,46249
0615000302,06/09/1984,06-0U440,0615000302 - KER 14 CAPM,06,KER,014,0,14.5,42159,42674,,
0615000309,11/19/2003,06-0U460,0615000309 - KIN 41 REHAB,06,KIN,041,20.08,28.4,42164,47088,44039,46357
0615000310,06/10/1984,06-0U160,0615000310 - SOUTH FRESNO VIADUCT POLYESTER CONCRETE OVERLAY,06,FRE,041,22,22.6,42118,45383,42683,44845
0616000001,04/04/2004,06-0U290,0616000001 - KERN 184 3R REHABILITATION,06,KER,184,0.8,8.6,42186,47931,43054,47294
0616000002,06/11/1984,06-0U490,0616000002 - KERN 204 CAPM,06,KER,204,5.1,6.7,42186,46001,42979,45455
0616000003,06/12/1984,06-0U520,0616000003 - MAD 99 CAPM,06,MAD,099,15.1,19.6,42156,46569,,45434
0616000004,06/13/1984,06-0U420,0616000004 - FRESNO 99 2R REHAB,06,FRE,099,4.9,11.6,42187,47028,,46249
0616000025,06/14/1984,06-0U710,0616000025 - MADERA SHOULDER RUMBLE STRIPS,06,MAD,VAR,0,0,42239,45170,,43644
0616000026,06/15/1984,06-0U720,0616000026 - TULARE SR 198 RUMBLE STRIP,06,TUL,198,10.472,11.2,42220,45168,,43644
0616000027,06/16/1984,06-0U300,0616000027 - TULARE AND KINGS CO WIRE THEFT RESTORATION,06,59V06,VAR,0,0,42226,45869,42695,45545
0616000028,06/17/1984,06-0U730,0616000028 - SR 65 & 190 I/C ROADSIDE SAFETY IMPROVEMENTS,06,TUL,VAR,17.5,22,42226,45839,43296,45426
0616000029,01/08/1935,06-48740,0616000029 - CMLSTPL-6206(039) CALDWELL INTERCHANGE,06,TUL,099,35.8,37.1,42227,48428,,48077
0616000033,06/18/1984,06-0U430,0616000033 - MORNING DRIVE 3R REHAB,06,KER,184,8.5,11.6,42229,47340,43054,46710
0616000034,06/19/1984,06-0U760,0616000034 - SR 168 FRE/CLOVIS IRRIGATION UPGRADE WATER EFFICIENCY,06,FRE,168,0,11.7,42046,45778,,45266
0616000035,06/20/1984,06-0U770,0616000035 - UPGRADE PHILLIP s. rAINE SAFETY ROADSIDE REST AREA (SRRA),06,TUL,099,22.3,22.3,42229,47119,43327,45930
0616000036,06/21/1984,06-0U780,0616000036 - CORRIDOR STUDY ON TUL 99,06,TUL,099,25.3,28.9,42226,42746,,
0616000037,06/22/1984,06-0U790,0616000037 - ROADSIDE IMPROVEMENTS IN HANFORD FROM 12TH TO RTE 43/198 SEP,06,KIN,198,19.4,22.5,42229,46296,,45838
0616000053,06/23/1984,06-0U830,0616000053 - ATPL-5284(012),06,TUL,245,7.4,7.6,42186,44166,,44058
0616000055,04/09/2004,06-0U840,0616000055 - CLOVIS PED OC,06,FRE,168,9.43,9.43,43145,46935,43685,46935
0616000063,01/05/2004,06-0U850,0616000063 - BUSH IC IMPROVEMENT,06,KIN,041,40.9,41,42269,42972,,
0616000069,04/12/2004,06-0U860,0616000069 - TULARE,06,MPA,041,0,2.99,42269,45741,,45604
0616000070,01/06/2004,06-0U870,0616000070 - LOVERS LANE OPERATIONAL IMPROVEMENTS,06,TUL,VAR,0,0,42282,47376,,
0616000074,01/07/2004,06-0U880,0616000074 - BUILDL-6206(033) TULARE INTERCHANGE PROJECT,06,TUL,099,26.3,27.6,42282,47301,,46569
0616000084,02/27/2015,06-0U990,0616000084 - SAFETY IMPROVEMENT PROJECT,06,KER,065,1.67,25.17,42297,54269,42552,43649
0616000091,06/03/2015,06-0V020,0616000091 - AVE 12 AND 14 1/2 SIGNAL IMPROVEMENTS,06,MAD,041,5.6,6.5,42217,45596,42811,45457
0616000095,08/19/2015,06-0V130,0616000095 - NORTHBOUND ON RTE 99 MERCED AVE OFFRAMP REHAB PROJECT,06,KER,099,39.1,39.1,42332,45407,,45407
0616000106,09/08/2015,06-4HT01,0616000106 - HST CONSTRUCTION PACKAGE 1,06,59V06,VAR,0,0,42917,48431,46569,46569
0616000108,10/02/2015,06-0V260,0616000108 - KETTLEMAN FLASHING BEACON,06,KIN,041,16.53,16.53,42356,45749,,45604
0616000117,12/04/2015,06-0V270,0616000117 - FRIANT RAMP GUARDRAIL,06,FRE,041,31.554,31.554,42360,45665,42397,43871
0616000120,01/24/2016,06-0U670,0616000120 - MAD 145 ADA RAMPS,06,MAD,145,9.68,11.02,42345,46570,,44888
0616000123,02/09/2016,06-33221,0616000123 - CARTMILL IC LANDSCAPE,06,TUL,099,31.2,32.5,42507,45355,,45112
0616000124,02/13/2016,06-0V280,0616000124 - KER 184 ROUNDABOUT,06,KER,184,0.9,1,42370,46980,42629,46297
0616000128,03/10/2016,06-0V290,0616000128 - HALL RD SIGNAL MODIFICATIONS,06,KER,184,1.506,1.506,42370,45415,,45415
0616000129,04/07/2016,06-0V300,0616000129 - KERN 33 & 119 CL RUMBLE STRIPS,06,KER,VAR,0,0,42370,45168,42692,43525
0616000130,04/08/2016,06-0V310,0616000130 - INSTALL CENTERLINE RUMBLE STRIP,06,FRE,198,0,21.2,42370,45602,,43462
0616000131,04/09/2016,06-0H320,0616000131 - QUAY VALLEY DEVELOPMENT,06,59V06,005,0,0,42585,44232,,
0616000132,05/13/2016,06-0H11U,0616000132 - ROUTE 168 CULVERT REPAIR,06,FRE,168,36,65.9,41862,45173,42212,
0616000133,05/14/2016,06-0U940,0616000133 - TUL-KIN-KER TREE REMOVAL,06,59V06,VAR,0,0,42370,45824,42964,44195
0616000134,05/23/2016,06-0U950,0616000134 - FRESNO AND MADERA COUNTY TREE REMOVAL,06,59V06,VAR,0,0,42370,45687,42826,44620
0616000136,05/22/2016,06-0V320,0616000136 - INSTALL CENTERLINE RUMBLESTRIP,06,FRE,168,0,0,42370,45610,,43992
0616000148,07/07/2016,06-0V480,0616000148 - CONSTRUCT SECONDARY TRUCK APRON,06,FRE,145,33.13,33.13,42370,43298,,
0616000160,05/17/2019,06-0V540,0616000160 - FRE 098 CULVERT REPLACEMENT,06,FRE,198,13.67,13.67,42370,45749,,45604
0616000179,07/19/2019,06-0V560,0616000179 - INTERSECTION IMPROVEMENTS,06,FRE,099,16.03,16.03,42370,48597,,44433
0616000183,07/25/2019,06-0T301,0616000183 - MOJAVE MAINTENANCE STATION - CREW ROOM AND EQUIPMENT BLDG,06,KER,014,16.6,16.6,42093,46082,,45047
0616000184,10/01/2019,06-0V360,0616000184 - KERN 202 FLOOD DAMAGE REPAIRS,06,KER,202,2.7,3.8,42370,45749,,
0616000194,11/06/2019,06-0H140,0616000194 - TULARE CULVERT REPLACEMENT,06,TUL,190,34.7,39.4,42370,49018,,48653
0616000206,12/09/2019,06-0U170,0616000206 - SOUTH GATEWAY DRIVE OC DECK REHAB,06,MAD,099,9.74,9.74,42481,48632,,45071
0616000207,12/10/2019,06-0V120,0616000207 - COTTONWOOD CREEK BRIDGE REPLACEMENT,06,MAD,099,6.9,7.6,42370,48631,,46744
0616000208,12/11/2019,06-0V110,0616000208 - KINGS RIVER BRIDGE REPLACEMENT,06,KIN,041,32.3,32.3,42370,47392,,46265
0616000209,01/05/2020,06-0V750,0616000209 - ROADSIDE PRESERVATION,06,FRE,041,21,31,42370,45694,,44615
0616000220,02/12/2020,06-0V760,0616000220 - ROADSIDEPREVENTION,06,TUL,099,51.8,53.9,42370,47385,43283,46203
0616000222,03/10/2020,06-0V610,0616000222 - KER 119 REHAB,06,KER,119,28.2,31.3,42370,49583,43138,47926
0616000227,05/16/2020,06-0V770,0616000227 - USACE LAKE ISABELLA OVERSIGHT PROJECTS,06,KER,155,68.2,68.6,42706,48213,,46569
0616000234,06/15/2020,06-0V780,0616000234 - FRESNO 41 AND 168  FIBER OPTICS,06,FRE,VAR,0,0,42524,46389,,46265
0616000236,06/21/2020,06-0V790,0616000236 - VISALIA MS EXPANSION,06,TUL,VAR,0,0,42917,47067,,
0616000241,08/06/2020,06-0V800,0616000241 - WHEELER RIDGE ROAD SIGNAL POLE,06,KER,005,13.6,13.6,42370,45749,,45442
0616000242,08/10/2020,06-0V810,0616000242 - TULARE COUNTY IN VISALIA HIGHWAY LIGHTING,06,TUL,198,11.8,11.8,42370,45762,,45762
0616000243,08/11/2020,06-0U09U,0616000243 - SHAVER TO HUNGTINGTON CAPM AND CULVERT,06,FRE,168,36,65.9,42212,45690,42212,45107
0616000247,11/10/2020,06-0R005,0616000247 - R/W SALE OF EXCESS LAND,06,59V06,VAR,0,0,42547,46203,,
0616000248,09/10/2020,06-0R006,0616000248 - R/W PROPERTY MANAGEMENT,06,59V06,VAR,0,0,42552,46203,,
0617000008,10/22/2020,06-0V830,0617000008 - GX-RAND RR XING REHAB,06,KER,395,4.45,4.45,42605,43462,,
0617000009,02/09/2021,06-0V840,0617000009 - SUMMERDALE SB BARRIER,06,MPA,041,4.3,4.3,42724,48865,42916,43153
0617000010,10/21/2020,06-0V820,0617000010 - UPGRADE IRRIGATION SYSTEM/IMPROVE WATER USE EFFICIENCY,06,KIN,198,16.6,21.5,42558,46296,43390,45838
0617000031,01/03/2021,06-0V850,0617000031 - KERN 43 SHOULDER WIDENING,06,KER,043,0.11,2.1,42552,43214,,
0617000039,02/10/2021,06-0V860,0617000039 - KINGS COUNTY INSTALL RUMBLE STRIP,06,KIN,041,8.1,48.28,42538,45383,,44166
0617000040,05/07/2023,06-0V870,0617000040 - SPEED FEEDBACK SIGN,06,FRE,198,26.24,26.24,42774,48912,42964,43153
0617000057,07/16/2021,06-0V900,0617000057 - TUL-FRE 99 FOG DETECTION & WARNING SYSTEM MAINTENANCE,06,59V06,099,52.2,53.9,42629,45420,,45420
0617000062,07/10/2021,06-0V910,0617000062 - ZEV INSTALLATIONS,06,59V06,099,0,0,42621,46204,,45611
0617000063,07/11/2021,06-43261,0617000063 - JACALITOS CREEK BRIDGE LANDSCAPE PLANTING,06,FRE,033,10.9,11.1,42628,46717,,
0617000064,07/12/2021,06-0V690,0617000064 - KERN 155 EMERGENCY TREE REMOVAL,06,KER,155,45.9,57.6,42552,44715,,
0617000065,07/25/2021,06-32452,0617000065 - KINGS RIVER MITIGATION PLANT ESTABLISHMENT,06,TUL,099,52.5,52.5,42629,48775,42736,45212
0617000066,08/07/2021,06-0V920,0617000066 - VEHICLE DETECTION SYSTEM REPAIRS,06,59V06,VAR,0,0,42632,45870,,44894
0617000067,08/06/2021,06-0V930,0617000067 - TIER 1 AND 2 DETECTION REPAIR,06,59V06,VAR,0,0,42632,46447,,45960
0617000073,10/06/2021,06-0V950,0617000073 - AVENAL CUTOFF SAFETY LIGHTING AND FLASHING BEACONS,06,FRE,VAR,0,0.4,42646,48792,,46374
0617000082,12/07/2021,06-0V980,0617000082 - HIGHLAND RUMBLE STRIP,06,FRE,043,0,7.34,42656,48802,,44195
0617000083,12/28/2021,06-0V990,0617000083 - RTE 99 SB JENSEN OFFRAMP,06,FRE,099,18.8,18.8,42504,45749,,45627
0617000096,02/13/2022,06-0W150,0617000096 - KER/TUL ADA CURB RAMP REPAIR,06,59V06,204,0,39.57,42692,47200,43313,46070
0617000097,02/12/2022,06-0W160,0617000097 - GRAPEVINE REINFORCED CONCRETE BOXES,06,KER,005,7.5,9,42692,48837,,45350
0617000100,02/19/2022,06-0W000,0617000100 - FRE 99 EMERGENCY PAVEMENT REPAIRS,06,FRE,099,0.9,6.5,42691,45883,,
0617000103,03/09/2022,06-0W170,0617000103 - FRE-41 NB ASHLAN AVE/SHAW AVE AUXILLARY LANE ADDITION,06,FRE,041,27.4,28.5,42690,47423,,46689
0617000115,07/13/2022,06-0W190,0617000115 - AUSTIN QUERRY SR 145 DRIVEWAY MITIGATION,06,MAD,145,24.5,25.459,42717,45960,43234,45930
0617000117,08/03/2022,06-0W200,0617000117 - 99/180 CONNECTOR SAFETY LIGHTING,06,FRE,099,62.737,62.737,42727,45853,,45627
0617000118,08/26/2022,06-0W210,0617000118 - LEGAL SUPPORT,06,59V06,VAR,0,0,42727,48870,,
0617000127,10/12/2022,06-0W220,0617000127 - SR 180 LEONARD AVENUE SIGNAL REMOVAL,06,FRE,180,67.08,67.08,42739,46934,,46508
0617000134,11/25/2022,06-0W230,0617000134 - CLOVIS AVE GUARDRAIL REPLACEMENT,06,FRE,180,62.73,62.73,42748,48887,42941,43153
0617000146,01/07/2023,06-0W060,0617000146 - KIN 41 EMERGENCY PAVEMENT REPAIRS,06,KIN,041,33,39,42757,43278,,
0617000152,02/07/2023,06-0W180,0617000152 - TIER 3 AND 4 DETECTION REPAIR,06,59V06,VAR,0,0,42754,85255,,45663
